"state1_name","state2_name","state1_fips","state2_fips","distance_km","state_comb","n","mig_5yago","mig_current","in_median_age10","in_median_hh_inc10","in_median_inc_m10","in_median_inc_f10","in_mean_wkhr10","in_tot_civilian_labor10","in_pct_employed10","in_pct_unemploy10","in_female_labor10","in_female_employed10","in_tot_pop_wt10","in_pct_male10","in_pct_age_0_17_10","in_pct_age_above65_10","in_pct_hispanic10","in_pct_white10","in_pct_black10","in_pct_asian10","in_median_age15","in_median_hh_inc15","in_median_hh_inc_black15","in_median_hh_inc_asian15","in_median_hh_inc_white15","in_median_hh_inc_hisp15","in_median_inc_m15","in_median_inc_f15","in_mean_wkhr15","in_tot_civilian_labor15","in_pct_employed15","in_pct_unemploy15","in_female_labor15","in_female_employed15","in_tot_pop_wt15","in_pct_male15","in_pct_age_0_17_15","in_pct_age_above65_15","in_pct_hispanic15","in_pct_white15","in_pct_black15","in_pct_asian15","out_median_age10","out_median_hh_inc10","out_median_inc_m10","out_median_inc_f10","out_mean_wkhr10","statefip","out_tot_civilian_labor10","out_pct_employed10","out_pct_unemploy10","out_female_labor10","out_female_employed10","out_tot_pop_wt10","out_pct_male10","out_pct_age_0_17_10","out_pct_age_above65_10","out_pct_hispanic10","out_pct_white10","out_pct_black10","out_pct_asian10","out_median_age15","out_median_hh_inc15","out_median_hh_inc_black15","out_median_hh_inc_asian15","out_median_hh_inc_white15","out_median_hh_inc_hisp15","out_median_inc_m15","out_median_inc_f15","out_mean_wkhr15","out_tot_civilian_labor15","out_pct_employed15","out_pct_unemploy15","out_female_labor15","out_female_employed15","out_tot_pop_wt15","out_pct_male15","out_pct_age_0_17_15","out_pct_age_above65_15","out_pct_hispanic15","out_pct_white15","out_pct_black15","out_pct_asian15"
"Ohio","South Carolina",39,45,729.769653320312,3945,8,"Ohio","South Carolina",37.8,42018,30589,21509,38.3,2241088,53.2,7.8,57.3,50.3,4636312,48.6,76.7,13.7,5,67.1,28.1,1.2,39,47238,31230,58443,55677,38901,31974,23796,38.9,2336291,55.1,4.3,55.3,51.5,4896146,48.7,73.4,52.1,5.4,67.2,27.5,1.4,38.9,45090,32340,22265,37.6,39,5844911,56.7,7.3,59.6,53.7,11536182,48.8,76.4,14.1,3.1,83,12.2,1.7,39.3,51075,29608,65057,55448,38515,36958,24837,38.3,5863639,59.1,4,58.9,55.3,11613423,48.9,73.3,51.7,3.5,82,12.3,2
"Alabama","California",1,6,2999.02685546875,106,1,"Alabama","California",35.2,57708,33624,25795,37.8,18625515,55.7,8.2,57.9,50.7,37349363,49.7,75.1,11.4,37.7,62.4,6,13.1,36.2,64500,45217,83385,75933,49682,36556,27038,38,19463807,58.1,4.6,56.8,52.5,39144818,49.7,72.5,50.8,38.8,60.9,5.8,14.2,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Idaho",1,16,2718.2138671875,116,1,"Alabama","Idaho",34.7,43490,28305,18772,37.7,757590,57.4,6.4,58.3,53.3,1571450,50.1,72.7,12.5,11.3,92.2,0.6,1.2,35.8,48275,40278,65246,49245,40819,32036,19349,38,786377,58.6,3.3,56.9,53.8,1654930,50,69.8,50.5,12.1,91.5,0.5,1.3,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Michigan",1,26,1292.08898925781,126,1,"Alabama","Michigan",39,45413,31624,21460,37.2,4870674,52.8,9.4,58.4,50.6,9877574,49.1,76.4,13.8,4.4,79.3,14,2.4,39.7,51084,31099,75933,55083,41844,36390,22803,38.1,4862037,56.5,4.4,56.5,52.6,9922576,49.2,73.5,51.4,4.9,78.6,13.9,3,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Virginia",1,51,900.223449707031,151,5,"Alabama","Virginia",37.5,60674,40326,27072,39.1,4141905,59.7,5.1,61.3,56.8,8024617,49.1,76.9,12.2,7.9,69.5,19.6,5.5,37.8,66262,44480,92071,71403,62913,41421,30119,39.1,4317898,60.7,3.5,60.7,57.3,8382993,49.2,73.4,51.3,9,68.2,19.2,6.3,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Illinois",1,17,834.953796386719,117,1,"Alabama","Illinois",36.6,52972,36240,25004,37.9,6674563,58.6,7.6,61,54.6,12843166,49,75.7,12.6,15.9,72.5,14.5,4.6,37.7,59588,33950,80076,66237,49122,40856,27150,38.4,6657355,60.5,4.5,60.1,56,12859995,49.1,72.9,51.5,16.9,71.8,14.3,5.2,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Texas",1,48,1183.39514160156,148,2,"Alabama","Texas",33.6,48615,31550,22266,39.6,12363612,58.9,5.7,58.5,53.4,25257114,49.6,72.7,10.4,37.7,74.1,11.8,3.8,34.4,55653,40812,78121,68654,43345,36598,25264,40.2,13437133,60.3,3.5,57.4,54.1,27469114,49.6,69.4,50.9,38.9,74.9,12,4.5,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Louisiana",1,22,519.960388183594,122,14,"Alabama","Louisiana",35.9,42505,34495,21107,39.9,2187678,55.4,6.2,57.3,52,4544228,49,75.4,12.3,4.3,62.8,32,1.6,36.4,45727,27537,58847,56661,41476,37630,23460,39.8,2193370,55.4,4.2,55.6,52,4670724,48.9,72,51.9,4.9,62.4,32.2,1.7,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Florida",1,12,626.604187011719,112,9,"Alabama","Florida",40.7,44409,29480,23165,38.3,9203585,52,8,56,49,18843326,48.9,78.8,17.4,22.6,76.5,15.9,2.4,41.8,49426,35936,62794,54626,41776,31441,25382,38.7,9668285,54,4.1,54,50.3,20271272,48.8,76,51.7,24.5,75.8,16.2,2.7,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Kentucky",1,21,547.044067382812,121,1,"Alabama","Kentucky",38,40062,30223,21283,38.6,2044016,52.8,6.6,55.2,49.6,4346266,49.2,76.5,13.3,3,88.3,7.7,1.1,38.8,45215,30982,64621,46917,39219,32295,23160,38.8,2062779,54.6,3.8,54.2,50.9,4425092,49.1,72.8,51.4,3.3,87.4,8,1.3,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Tennessee",1,47,345.590606689453,147,7,"Alabama","Tennessee",38,41461,30560,21916,38.3,3081522,54.4,6.9,56.4,50.5,6356897,48.7,76.4,13.5,4.5,78.4,16.8,1.5,38.7,47275,34462,65072,50779,38383,32734,23982,38.9,3198285,56.8,3.8,56,52.5,6600299,48.7,73.3,51.9,5.1,77.7,16.8,1.6,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","New York",1,36,1502.14282226562,136,8,"Alabama","New York",38,54148,37063,28902,38.4,9888442,57.1,6.2,58.5,53.1,19392283,48.4,77.8,13.5,17.7,65.9,15.5,7.4,38.3,60850,42652,66482,70379,41657,40570,30878,38.5,10128222,59,4.1,58.6,55,19795791,48.6,74.6,52.1,18.8,63.8,15.6,8.4,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Georgia",1,13,318.197570800781,113,20,"Alabama","Georgia",35.4,46430,31655,23366,38.9,4765482,55.6,8,58.9,51.7,9712587,48.8,74.3,10.6,8.8,60.7,30.6,3.3,36.4,51244,37855,72924,60125,41252,35154,25277,39.1,4957832,57.6,4.4,57.8,53.6,10214860,48.7,71.1,52.1,9.3,59.5,31.3,3.8,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Washington",1,53,3256.7666015625,153,1,"Alabama","Washington",37.2,55631,38008,25385,37.8,3440495,57.5,6.9,59.6,53.8,6744496,49.8,76.5,12.3,11.3,78.7,3.5,7.2,37.5,64129,45866,85352,66681,47065,41859,28451,38.4,3613427,59.2,3.8,57.7,54.3,7170351,50,73.6,50.3,12.4,76.9,3.7,7.9,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","West Virginia",1,54,859.6181640625,154,10,"Alabama","West Virginia",41.2,38218,31598,20583,38.9,820067,49.3,4.8,49.5,45.9,1853973,49.3,79.1,16.1,1.2,93.9,3.1,0.6,42.2,42019,31740,76286,42349,42289,33822,22951,39,796708,49,3.9,48.2,45.2,1844128,49.3,75.4,51.1,1.4,93.4,3.9,0.8,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Alaska",1,2,5586.34130859375,102,2,"Alabama","Alaska",33.8,64576,40408,26618,41.9,373703,61.7,6.6,65,59.6,713985,52.2,73.6,7.5,5.7,67.4,3.5,5.5,33.3,73355,52562,67405,81711,63937,41430,29648,42,385165,62.1,5.3,64.2,59.9,738432,52.6,70.4,47,7,65.2,3.5,6.4,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Pennsylvania",1,42,1206.00231933594,142,2,"Alabama","Pennsylvania",40.2,49288,35418,23363,38,6463490,56.9,6,58.1,53.1,12709630,48.7,78.1,15.5,5.7,82.6,10.8,2.8,40.7,55702,33487,63643,60327,35695,39778,26505,38.5,6518212,58.6,3.9,58,54.6,12802503,48.9,74.7,51.7,6.8,81.1,11,3.3,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Colorado",1,8,1818.23022460938,108,2,"Alabama","Colorado",36,54046,35465,25392,38.6,2714224,61.9,6.8,63.4,57.8,5049071,50.1,75.7,10.9,20.8,83.3,3.9,2.6,36.4,63909,45793,70487,70332,46041,40186,28642,39,2916718,63.8,3.5,62.2,59.1,5456574,50.2,73,50,21.3,84.4,4.1,3,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","North Carolina",1,37,768.233764648438,137,8,"Alabama","North Carolina",37.3,43326,30397,22777,38.6,4727122,54.9,8,58.4,51.3,9561558,48.7,76.1,13,8.4,69.7,21.4,2.2,38.4,47830,32884,75558,54700,34935,32379,25123,39,4886759,56.8,4.2,56.6,52.5,10042802,48.8,73,52,9.1,69.1,21.6,2.7,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Indiana",1,18,792.991516113281,118,1,"Alabama","Indiana",36.9,44613,32248,21513,38.1,3250476,57.2,6.9,59.3,53.5,6490621,49.3,75.3,13,6,85.1,9,1.6,37.5,50532,31639,60765,53080,41020,36454,23449,38.7,3312603,59.8,3.7,58.6,55.2,6619680,49.1,71.7,51.4,6.6,84,9.1,2.1,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Kansas",1,20,1220.55395507812,120,2,"Alabama","Kansas",36.2,48257,32265,21811,38.5,1491225,62,5.3,63.5,58.8,2859169,49.6,74.6,13.3,10.5,85.2,5.8,2.5,36.2,53906,35350,61296,57799,40814,37240,24650,39.1,1486201,62.4,3,61,58.2,2911641,49.8,70.7,50.6,11.6,84.7,5.9,2.9,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","District of Columbia",1,11,1115.46704101562,111,2,"Alabama","District of Columbia",33.9,60903,45104,40367,40.1,341495,58,8.2,63.5,56.2,604453,47.3,83.2,11.5,9.1,40.2,51.2,3.6,33.8,75628,41522,93877,124801,65973,52377,45201,40.2,389414,64,5,66.8,61.9,672228,47.6,77.3,53.2,10.6,40,47.4,3.9,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Rhode Island",1,44,1672.49987792969,144,4,"Alabama","Rhode Island",39.6,52254,35216,26582,36.9,551014,57.2,7,61.1,55.3,1052886,48.3,78.7,14.5,12.5,81.4,6,2.9,39.7,58073,36719,56516,64284,35455,40264,30200,37.5,559733,60.3,4,60.8,57.4,1056298,48.4,74.9,52.2,14.4,80.4,6.2,3.4,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Wyoming",1,56,2135.3681640625,156,5,"Alabama","Wyoming",36.7,53512,37153,22650,40,299393,63.4,4.2,62.1,58.3,564460,50.9,75.8,12.4,9,91,0.8,0.7,36.5,60214,41471,70453,61683,46370,42376,22526,40.7,310369,64.1,3.3,62.4,59.2,586107,50.3,71.2,49.8,9.9,91.5,0.8,0.8,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Mississippi",1,28,265.108428955078,128,7,"Alabama","Mississippi",36.1,36851,29456,20837,39.3,1340288,51,7.2,54,47.5,2970036,48.5,74.6,12.9,2.5,59.5,37.3,0.9,37,40593,26818,53217,50609,40480,31700,22381,39.6,1324308,51.4,5,52.8,47.7,2992333,48.4,70.9,52.3,2.9,58.8,37.7,1,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Connecticut",1,9,1586.09399414062,109,2,"Alabama","Connecticut",40,64032,42639,30089,37.7,1939959,60.7,7.1,63.1,56.8,3577073,48.6,77.2,14.2,13.5,78.2,10,3.8,40.6,71346,44418,90894,81324,42731,46435,32701,38.2,1941592,61.8,4.6,62.5,58.2,3590886,48.8,74.3,51.9,15.4,76.5,10.6,4.4,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","New Mexico",1,35,1792.52404785156,135,1,"Alabama","New Mexico",36.7,42090,29909,21379,38.1,959218,54.1,5.7,54.9,50.2,2065932,49.4,74.9,13.3,46.4,73.4,2,1.2,37.4,45382,32490,60142,54864,38246,30564,21976,38.1,950312,53.6,4.3,53.5,50,2085109,49.6,71.9,50.8,48,73.4,2.3,1.4,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Ohio",1,39,909.796997070312,139,3,"Alabama","Ohio",38.9,45090,32340,22265,37.6,5844911,56.7,7.3,59.6,53.7,11536182,48.8,76.4,14.1,3.1,83,12.2,1.7,39.3,51075,29608,65057,55448,38515,36958,24837,38.3,5863639,59.1,4,58.9,55.3,11613423,48.9,73.3,51.7,3.5,82,12.3,2,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","New Jersey",1,34,1362.11242675781,134,2,"Alabama","New Jersey",39,67681,44414,31121,38.5,4647005,59.3,7.2,60.7,54.5,8801624,48.7,76.6,13.5,17.8,69.3,13.5,8.2,39.6,72222,47268,108504,83881,47365,46574,31765,38.4,4684036,60.8,4.3,59.8,55.8,8958013,48.8,73.9,51.8,19.7,67.7,13.4,9.5,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","South Carolina",1,45,565.9052734375,145,2,"Alabama","South Carolina",37.8,42018,30589,21509,38.3,2241088,53.2,7.8,57.3,50.3,4636312,48.6,76.7,13.7,5,67.1,28.1,1.2,39,47238,31230,58443,55677,38901,31974,23796,38.9,2336291,55.1,4.3,55.3,51.5,4896146,48.7,73.4,52.1,5.4,67.2,27.5,1.4,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Alabama","Arkansas",1,5,569.182434082031,105,4,"Alabama","Arkansas",37.3,38307,29038,20242,38.9,1377434,54.4,5.8,56,50.9,2921606,49,75.7,14.4,6.3,78.4,15.9,1.1,37.9,41995,27256,67547,46393,37051,31104,22642,39.4,1349814,54,3.3,52.7,49.6,2978204,49.1,72.2,51.6,7,77.5,15.8,1.4,37.8,40474,30953,21018,38.6,1,2244208,52.3,7,54.1,47.7,4785298,48.5,76.3,13.7,3.8,69.5,26.4,1.1,38.7,44765,29854,51846,51754,36162,34804,22998,39,2197662,52.6,4.1,51.9,48,4858979,48.4,73,52.3,4,68.5,26.8,1.2
"Nebraska","California",31,6,1755.4638671875,3106,1,"Nebraska","California",35.2,57708,33624,25795,37.8,18625515,55.7,8.2,57.9,50.7,37349363,49.7,75.1,11.4,37.7,62.4,6,13.1,36.2,64500,45217,83385,75933,49682,36556,27038,38,19463807,58.1,4.6,56.8,52.5,39144818,49.7,72.5,50.8,38.8,60.9,5.8,14.2,36.3,48408,31787,21615,38.7,31,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1
"Nebraska","Idaho",31,16,1244.08544921875,3116,2,"Nebraska","Idaho",34.7,43490,28305,18772,37.7,757590,57.4,6.4,58.3,53.3,1571450,50.1,72.7,12.5,11.3,92.2,0.6,1.2,35.8,48275,40278,65246,49245,40819,32036,19349,38,786377,58.6,3.3,56.9,53.8,1654930,50,69.8,50.5,12.1,91.5,0.5,1.3,36.3,48408,31787,21615,38.7,31,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1
"Nebraska","Iowa",31,19,525.422790527344,3119,2,"Nebraska","Iowa",38.2,47961,32016,22174,38.1,1651501,63.9,4.6,64.2,60.2,3049883,49.4,76.2,14.8,5,91.5,3.1,1.7,38.1,54736,28425,51202,56646,38141,37901,25007,38.8,1669321,64.6,2.8,63.1,60.5,3123899,49.6,72,50.9,5.6,90.5,3.4,2.2,36.3,48408,31787,21615,38.7,31,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1
"Nebraska","Missouri",31,29,718.060363769531,3129,4,"Nebraska","Missouri",38,44301,31257,22391,38.4,3036146,57.6,6.4,60.3,55.2,5996231,48.9,76.4,14.1,3.6,83.1,11.7,1.6,38.4,50238,33501,61891,52707,42260,35628,24872,38.7,3042538,59.4,3.3,58.8,55.9,6083672,49,72.9,51.6,4,82.4,11.7,1.9,36.3,48408,31787,21615,38.7,31,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1
"Nebraska","Oregon",31,41,1712.30200195312,3141,2,"Nebraska","Oregon",38.5,46560,30826,21664,36.8,1948885,55.4,8.1,59,52.7,3838957,49.5,77.4,13.9,11.8,85,1.8,3.7,39.1,54148,31833,71726,55803,44462,34277,24310,37.4,2018994,57.6,4.2,57.5,53.7,4028977,49.4,74.9,51,12.7,85.2,1.9,4.1,36.3,48408,31787,21615,38.7,31,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1
"Nebraska","Utah",31,49,1034.5498046875,3149,3,"Nebraska","Utah",29.2,54744,34024,18955,36.6,1355406,61.8,6.4,60.1,54.6,2776469,50.3,68.5,9,13,88.8,1,1.9,30.6,62912,40590,62367,66516,46677,36791,21143,37.1,1472535,64.9,2.7,59.2,56.8,2995919,50.3,65.1,50.2,13.7,87.2,1.2,2.3,36.3,48408,31787,21615,38.7,31,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1
"Nebraska","Texas",31,48,1123.48461914062,3148,2,"Nebraska","Texas",33.6,48615,31550,22266,39.6,12363612,58.9,5.7,58.5,53.4,25257114,49.6,72.7,10.4,37.7,74.1,11.8,3.8,34.4,55653,40812,78121,68654,43345,36598,25264,40.2,13437133,60.3,3.5,57.4,54.1,27469114,49.6,69.4,50.9,38.9,74.9,12,4.5,36.3,48408,31787,21615,38.7,31,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1
"Nebraska","Colorado",31,8,563.814025878906,3108,6,"Nebraska","Colorado",36,54046,35465,25392,38.6,2714224,61.9,6.8,63.4,57.8,5049071,50.1,75.7,10.9,20.8,83.3,3.9,2.6,36.4,63909,45793,70487,70332,46041,40186,28642,39,2916718,63.8,3.5,62.2,59.1,5456574,50.2,73,50,21.3,84.4,4.1,3,36.3,48408,31787,21615,38.7,31,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1
"Nebraska","Indiana",31,18,1152.2763671875,3118,3,"Nebraska","Indiana",36.9,44613,32248,21513,38.1,3250476,57.2,6.9,59.3,53.5,6490621,49.3,75.3,13,6,85.1,9,1.6,37.5,50532,31639,60765,53080,41020,36454,23449,38.7,3312603,59.8,3.7,58.6,55.2,6619680,49.1,71.7,51.4,6.6,84,9.1,2.1,36.3,48408,31787,21615,38.7,31,1000883,65.9,4.6,66.3,62.7,1830429,49.5,74.8,13.5,9.2,88.9,4.4,1.6,36.1,54996,32019,45737,59078,39247,36817,25264,39.3,1019543,66.8,2.2,64.4,62.4,1896190,49.7,70.9,50.7,10.4,88.2,4.8,2.1
